evaluation_id,evaluation_timestamp,question_domain,prompt_template_version,model_name,retrieval_top_k,retrieved_context_count,context_relevance_score,groundedness_score,answer_similarity_score,citation_coverage_pct,response_latency_ms,input_tokens,output_tokens,estimated_cost_usd,hallucination_flag,evaluation_passed
rag-eval-011475,2026-03-29T15:34:00+00:00,gke,v3,gemini-1.5-flash,3,1,0.341,0.497,0.587,34.66,1230,1105,564,0.00412,1,0
rag-eval-011476,2026-03-29T15:45:00+00:00,bigquery,v2,claude-haiku,10,9,0.748,0.586,0.485,47.82,1245,1185,741,0.00628,0,0
rag-eval-011477,2026-03-29T15:56:00+00:00,security,v2,gemini-1.5-pro,5,4,0.629,0.493,0.408,30.86,1304,856,535,0.00473,1,0
rag-eval-011478,2026-03-29T16:07:00+00:00,cloud-run,v3,claude-haiku,8,6,0.509,0.443,0.352,28.04,1165,1141,627,0.00373,1,0
rag-eval-011479,2026-03-29T16:18:00+00:00,bigquery,v3,gemini-1.5-pro,8,6,0.721,0.526,0.532,44.71,1596,994,522,0.00222,1,0
rag-eval-011480,2026-03-29T16:29:00+00:00,security,v1,gemini-1.5-pro,5,3,0.722,0.733,0.781,83.34,910,702,336,0.00366,0,1
rag-eval-011481,2026-03-29T16:40:00+00:00,gke,v2,openai-gpt-4o-mini,8,6,0.875,1,1,100,910,1709,606,0.00145,0,1
rag-eval-011482,2026-03-29T16:51:00+00:00,vertex-ai,v1,openai-gpt-4o-mini,3,2,0.818,0.767,0.836,69.92,762,751,318,0.00232,0,1
rag-eval-011483,2026-03-29T17:02:00+00:00,vertex-ai,v3,gemini-1.5-pro,5,4,0.562,0.678,1,87.31,1067,1014,374,0.00285,0,1
rag-eval-011484,2026-03-29T17:13:00+00:00,bigquery,v1,gemini-1.5-pro,8,6,0.859,0.962,0.89,94.62,1167,1378,402,0.00144,0,1
rag-eval-011485,2026-03-29T17:24:00+00:00,cloud-run,v2,gemini-1.5-flash,8,7,0.705,1,0.848,100,822,1284,498,0.00104,0,1
rag-eval-011486,2026-03-29T17:35:00+00:00,cloud-run,v2,gemini-1.5-flash,5,2,0.656,1,0.768,90.01,856,935,474,0.00222,0,1
rag-eval-011487,2026-03-29T17:46:00+00:00,monitoring,v2,gemini-1.5-pro,3,1,0.774,0.861,1,70.95,852,497,205,0.00196,0,1
rag-eval-011488,2026-03-29T17:57:00+00:00,cloud-run,v1,claude-haiku,5,2,0.384,0.299,0.705,20.8,1505,994,493,0.00302,1,0
rag-eval-011489,2026-03-29T18:08:00+00:00,bigquery,v1,claude-haiku,8,7,0.772,0.599,0.765,61.67,1419,1118,521,0.00229,0,0
rag-eval-011490,2026-03-29T18:19:00+00:00,gke,v2,claude-haiku,5,2,0.889,0.996,1,100,1395,663,377,0.00202,0,1
rag-eval-011491,2026-03-29T18:30:00+00:00,terraform,v3,gemini-1.5-flash,5,3,0.827,0.798,0.961,73.9,1038,1038,590,0.00119,0,1
rag-eval-011492,2026-03-29T18:41:00+00:00,security,v1,gemini-1.5-pro,10,9,0.534,0.786,0.606,71.31,1834,1080,388,0.00351,0,0
rag-eval-011493,2026-03-29T18:52:00+00:00,gke,v3,claude-haiku,3,1,0.811,0.985,0.908,86.68,1035,664,357,0.00143,0,1
rag-eval-011494,2026-03-29T19:03:00+00:00,gke,v1,openai-gpt-4o-mini,8,4,0.8,0.843,0.706,73.36,1620,841,339,0.00274,0,1
rag-eval-011495,2026-03-29T19:14:00+00:00,security,v3,gemini-1.5-pro,8,8,0.825,0.838,0.776,89.29,1290,1067,575,0.00313,0,1
rag-eval-011496,2026-03-29T19:25:00+00:00,security,v1,openai-gpt-4o-mini,5,4,1,0.97,1,100,984,1241,618,0.00292,0,1
rag-eval-011497,2026-03-29T19:36:00+00:00,security,v1,gemini-1.5-pro,3,1,0.746,0.596,0.618,44.26,1465,1133,450,0.00095,0,0
rag-eval-011498,2026-03-29T19:47:00+00:00,cloud-run,v1,gemini-1.5-flash,10,8,0.731,0.69,0.702,61.29,1104,971,694,0.00494,0,1
rag-eval-011499,2026-03-29T19:58:00+00:00,cloud-run,v2,gemini-1.5-pro,3,1,0.915,0.961,1,83.03,760,692,296,0.00162,0,1
rag-eval-011500,2026-03-29T20:09:00+00:00,terraform,v2,gemini-1.5-flash,3,3,0.906,1,1,100,861,1082,326,0.00382,0,1
rag-eval-011501,2026-03-29T20:20:00+00:00,bigquery,v2,openai-gpt-4o-mini,5,3,0.662,0.853,0.899,98.08,1260,994,305,0.00427,0,1
rag-eval-011502,2026-03-29T20:31:00+00:00,gke,v1,claude-haiku,3,1,0.856,0.905,0.954,100,898,756,333,0.0008,0,1
rag-eval-011503,2026-03-29T20:42:00+00:00,security,v2,openai-gpt-4o-mini,3,2,0.817,0.73,0.853,62.01,877,817,288,0.00336,0,1
rag-eval-011504,2026-03-29T20:53:00+00:00,vertex-ai,v3,claude-haiku,5,2,0.724,0.615,0.752,45.03,883,1116,461,0.00338,1,0
rag-eval-011505,2026-03-29T21:04:00+00:00,cloud-run,v3,claude-haiku,5,4,0.642,0.665,0.682,75.33,1384,836,476,0.00037,0,1
rag-eval-011506,2026-03-29T21:15:00+00:00,gke,v2,gemini-1.5-pro,8,8,0.446,0.509,0.571,57.24,1312,1232,494,0.00456,1,0
rag-eval-011507,2026-03-29T21:26:00+00:00,bigquery,v2,openai-gpt-4o-mini,3,1,0.794,0.729,0.711,82.77,894,552,224,0.00134,0,1
rag-eval-011508,2026-03-29T21:37:00+00:00,cloud-run,v1,gemini-1.5-pro,8,7,1,1,1,89.59,1480,1270,548,0.00183,0,1
rag-eval-011509,2026-03-29T21:48:00+00:00,cloud-run,v1,gemini-1.5-pro,3,2,0.477,0.373,0.415,7.4,1225,602,350,0.00322,1,0
rag-eval-011510,2026-03-29T21:59:00+00:00,vertex-ai,v1,claude-haiku,8,7,0.873,0.991,0.981,100,1265,1306,709,0.00398,0,1
rag-eval-011511,2026-03-29T22:10:00+00:00,terraform,v3,gemini-1.5-flash,8,6,0.74,0.819,0.741,99.66,1134,1079,771,0.00439,0,1
rag-eval-011512,2026-03-29T22:21:00+00:00,security,v1,gemini-1.5-pro,8,6,0.691,0.987,0.975,95.81,1304,1355,425,0.00151,0,1
rag-eval-011513,2026-03-29T22:32:00+00:00,bigquery,v2,gemini-1.5-flash,10,11,0.818,0.817,1,87.48,1146,1480,796,0.00081,0,1
rag-eval-011514,2026-03-29T22:43:00+00:00,monitoring,v1,gemini-1.5-flash,5,3,1,0.955,1,93.93,1168,791,457,0.00351,1,0
rag-eval-011515,2026-03-29T22:54:00+00:00,monitoring,v2,gemini-1.5-pro,5,3,0.59,0.534,0.607,68.14,1335,1036,494,0.0027,1,0
rag-eval-011516,2026-03-29T23:05:00+00:00,security,v3,gemini-1.5-flash,5,4,0.691,0.424,0.261,21.61,1166,560,361,0.00134,1,0
rag-eval-011517,2026-03-29T23:16:00+00:00,monitoring,v2,gemini-1.5-flash,10,8,0.831,1,0.854,91.86,1676,1179,778,0.00609,0,1
rag-eval-011518,2026-03-29T23:27:00+00:00,security,v1,gemini-1.5-pro,8,6,0.518,0.58,0.671,55.73,1074,1157,649,0.00413,0,0
rag-eval-011519,2026-03-29T23:38:00+00:00,terraform,v3,gemini-1.5-flash,5,3,0.864,0.833,0.873,77.31,1053,879,313,0.00326,0,1
rag-eval-011520,2026-03-29T23:49:00+00:00,cloud-run,v3,claude-haiku,5,4,0.778,0.674,0.693,72.89,1243,854,483,0.00259,0,1
rag-eval-011521,2026-03-30T00:00:00+00:00,vertex-ai,v2,gemini-1.5-pro,5,1,0.891,0.852,0.73,89.17,1234,1200,545,0.0021,0,1
rag-eval-011522,2026-03-30T00:11:00+00:00,bigquery,v3,claude-haiku,10,10,0.508,0.683,0.848,74.04,1511,1215,584,0.00154,0,1
rag-eval-011523,2026-03-30T00:22:00+00:00,bigquery,v2,gemini-1.5-flash,8,5,0.862,0.805,1,96.56,1402,1085,377,0.00079,0,1
rag-eval-011524,2026-03-30T00:33:00+00:00,security,v3,gemini-1.5-pro,8,6,0.874,0.913,1,100,1104,1086,697,0.00595,0,1
rag-eval-011525,2026-03-30T00:44:00+00:00,cloud-run,v2,openai-gpt-4o-mini,8,7,0.699,0.67,0.607,65.33,1692,1029,599,0.0022,0,1
rag-eval-011526,2026-03-30T00:55:00+00:00,monitoring,v1,gemini-1.5-flash,10,8,0.726,0.619,0.702,69.84,1470,1434,854,0.00287,0,0
rag-eval-011527,2026-03-30T01:06:00+00:00,cloud-run,v2,claude-haiku,8,5,0.534,0.42,0.404,30.3,1102,886,555,0.00356,1,0
rag-eval-011528,2026-03-30T01:17:00+00:00,vertex-ai,v1,gemini-1.5-flash,10,10,0.685,0.688,0.643,45.93,1960,1582,445,0.00326,1,0
rag-eval-011529,2026-03-30T01:28:00+00:00,gke,v2,gemini-1.5-pro,5,5,0.743,0.838,0.95,76.24,1254,1049,711,0.00129,0,1
rag-eval-011530,2026-03-30T01:39:00+00:00,terraform,v1,gemini-1.5-flash,5,4,0.583,0.731,0.616,100,1048,711,409,0.0003,0,1
rag-eval-011531,2026-03-30T01:50:00+00:00,security,v1,claude-haiku,3,1,0.806,0.605,0.624,74.24,1199,623,188,0.0015,0,0
rag-eval-011532,2026-03-30T02:01:00+00:00,terraform,v2,gemini-1.5-pro,5,4,0.509,0.576,0.419,44.61,1316,834,373,0.00489,0,0
rag-eval-011533,2026-03-30T02:12:00+00:00,security,v3,gemini-1.5-pro,8,8,0.815,0.996,0.989,90.39,1696,926,455,0.00166,0,1
rag-eval-011534,2026-03-30T02:23:00+00:00,gke,v3,openai-gpt-4o-mini,3,1,0.792,0.758,0.665,66.48,1320,876,296,0.00312,0,1
rag-eval-011535,2026-03-30T02:34:00+00:00,security,v2,claude-haiku,8,5,0.711,0.548,0.708,59.52,1864,1024,564,0.00269,1,0
rag-eval-011536,2026-03-30T02:45:00+00:00,cloud-run,v1,gemini-1.5-pro,8,6,0.787,0.768,0.697,64.65,993,929,450,0.00161,0,1
rag-eval-011537,2026-03-30T02:56:00+00:00,bigquery,v1,openai-gpt-4o-mini,5,2,0.812,0.666,0.581,59.62,884,715,361,0.00309,0,1
rag-eval-011538,2026-03-30T03:07:00+00:00,bigquery,v1,gemini-1.5-flash,10,8,0.719,0.707,0.87,59.95,810,1329,942,0.00301,0,1
rag-eval-011539,2026-03-30T03:18:00+00:00,vertex-ai,v2,gemini-1.5-flash,5,4,0.925,0.984,1,99.18,1344,670,263,0.00129,0,1
rag-eval-011540,2026-03-30T03:29:00+00:00,security,v3,openai-gpt-4o-mini,10,8,0.688,0.752,0.701,82.64,1630,1209,786,0.0029,0,1
rag-eval-011541,2026-03-30T03:40:00+00:00,monitoring,v1,openai-gpt-4o-mini,5,5,0.237,0.457,0.548,54.01,1020,1027,452,0.00046,1,0
rag-eval-011542,2026-03-30T03:51:00+00:00,security,v3,gemini-1.5-flash,10,8,0.729,0.706,0.786,61.31,1258,1463,535,0.0071,0,1
rag-eval-011543,2026-03-30T04:02:00+00:00,terraform,v1,gemini-1.5-flash,8,8,0.475,0.664,0.884,89.32,1174,994,658,0.00286,1,0
rag-eval-011544,2026-03-30T04:13:00+00:00,monitoring,v1,openai-gpt-4o-mini,3,2,0.52,0.561,0.565,48.98,1090,959,490,0.00256,0,0
rag-eval-011545,2026-03-30T04:24:00+00:00,monitoring,v2,claude-haiku,3,3,0.798,0.921,1,85.4,1041,634,247,0.00018,0,1
rag-eval-011546,2026-03-30T04:35:00+00:00,terraform,v1,gemini-1.5-flash,3,1,0.631,0.838,0.711,84.65,916,937,417,0.00058,0,1
rag-eval-011547,2026-03-30T04:46:00+00:00,security,v2,gemini-1.5-flash,8,7,1,0.71,0.764,61.88,1710,1490,743,0.00481,0,1
rag-eval-011548,2026-03-30T04:57:00+00:00,cloud-run,v1,gemini-1.5-flash,3,2,0.575,0.76,0.81,76.41,892,613,444,0.00397,0,1
rag-eval-011549,2026-03-30T05:08:00+00:00,bigquery,v1,gemini-1.5-flash,10,7,0.629,0.606,0.672,61.59,1161,1493,606,0.00058,0,0
rag-eval-011550,2026-03-30T05:19:00+00:00,gke,v2,claude-haiku,10,7,0.647,0.793,0.662,50.72,1712,1133,347,0.00474,0,1
rag-eval-011551,2026-03-30T05:30:00+00:00,vertex-ai,v2,gemini-1.5-pro,8,7,0.958,1,1,100,1469,1048,578,0.00381,0,1
rag-eval-011552,2026-03-30T05:41:00+00:00,vertex-ai,v2,gemini-1.5-pro,10,8,0.621,0.657,0.52,74.11,1656,1029,672,0.00424,0,1
rag-eval-011553,2026-03-30T05:52:00+00:00,cloud-run,v2,openai-gpt-4o-mini,10,9,0.959,0.79,0.628,68.02,1308,1135,506,0.00074,0,1
rag-eval-011554,2026-03-30T06:03:00+00:00,monitoring,v3,gemini-1.5-flash,5,4,0.667,0.732,0.931,78.97,1262,890,304,0.00131,0,1
rag-eval-011555,2026-03-30T06:14:00+00:00,security,v1,gemini-1.5-pro,8,7,0.829,1,1,89.71,1296,948,422,0.00386,0,1
rag-eval-011556,2026-03-30T06:25:00+00:00,monitoring,v1,openai-gpt-4o-mini,3,1,0.718,0.563,0.552,74.9,904,826,377,0.00083,0,0
rag-eval-011557,2026-03-30T06:36:00+00:00,cloud-run,v2,gemini-1.5-pro,10,7,0.337,0.262,0.086,18.72,1504,1322,548,0.00448,1,0
rag-eval-011558,2026-03-30T06:47:00+00:00,cloud-run,v3,gemini-1.5-flash,3,1,0.358,0.41,0.414,27.0,1023,524,333,0.00252,1,0
rag-eval-011559,2026-03-30T06:58:00+00:00,bigquery,v2,gemini-1.5-pro,8,8,0.678,0.617,0.662,64.7,1632,1064,560,0.00167,0,0
rag-eval-011560,2026-03-30T07:09:00+00:00,gke,v2,openai-gpt-4o-mini,5,2,0.557,0.725,0.838,82.03,1224,1031,500,0.00336,0,1
rag-eval-011561,2026-03-30T07:20:00+00:00,vertex-ai,v1,claude-haiku,5,2,0.833,0.691,0.611,71.37,1469,1123,483,0.00157,0,1
rag-eval-011562,2026-03-30T07:31:00+00:00,terraform,v1,gemini-1.5-pro,8,6,0.743,0.891,0.847,85.02,804,1122,631,0.00565,0,1
rag-eval-011563,2026-03-30T07:42:00+00:00,terraform,v2,openai-gpt-4o-mini,8,7,0.912,0.732,0.789,80.7,1430,1125,424,0.0008,0,1
rag-eval-011564,2026-03-30T07:53:00+00:00,vertex-ai,v1,claude-haiku,8,8,0.821,0.886,0.923,99.48,1382,1214,577,0.00448,0,1
rag-eval-011565,2026-03-30T08:04:00+00:00,security,v1,gemini-1.5-pro,5,2,0.575,0.504,0.593,25.28,1050,798,421,0.00289,1,0
rag-eval-011566,2026-03-30T08:15:00+00:00,terraform,v3,gemini-1.5-flash,3,2,0.732,0.702,0.942,71.9,1092,945,512,0.00192,0,1
rag-eval-011567,2026-03-30T08:26:00+00:00,security,v3,gemini-1.5-flash,5,3,0.62,0.594,0.556,71.1,1342,917,509,0.00154,0,0
rag-eval-011568,2026-03-30T08:37:00+00:00,monitoring,v2,openai-gpt-4o-mini,8,5,0.743,0.799,0.655,72.3,1451,1194,655,0.00198,0,1
rag-eval-011569,2026-03-30T08:48:00+00:00,gke,v2,gemini-1.5-pro,3,1,0.944,1,0.927,100,1228,651,391,0.00064,0,1
rag-eval-011570,2026-03-30T08:59:00+00:00,bigquery,v2,gemini-1.5-pro,8,7,0.949,0.893,0.884,73.57,1433,1583,823,0.00637,0,1
rag-eval-011571,2026-03-30T09:10:00+00:00,vertex-ai,v2,claude-haiku,5,5,0.609,0.858,0.841,87.25,1226,841,526,0.00312,0,1
rag-eval-011572,2026-03-30T09:21:00+00:00,vertex-ai,v1,gemini-1.5-pro,8,9,0.326,0.08,0.156,0,1004,820,533,0.00214,1,0
rag-eval-011573,2026-03-30T09:32:00+00:00,security,v1,gemini-1.5-flash,5,2,1,1,0.959,83.54,1048,597,364,0.00357,0,1
rag-eval-011574,2026-03-30T09:43:00+00:00,vertex-ai,v3,claude-haiku,8,3,0.72,0.697,0.55,73.79,1444,1338,621,0.00307,0,1
rag-eval-011575,2026-03-30T09:54:00+00:00,gke,v1,gemini-1.5-flash,3,1,0.873,0.877,0.817,94.2,898,812,359,0.0045,0,1
rag-eval-011576,2026-03-30T10:05:00+00:00,terraform,v2,openai-gpt-4o-mini,5,2,0.266,0.238,0.298,33.78,870,727,317,0.00259,1,0
rag-eval-011577,2026-03-30T10:16:00+00:00,terraform,v1,gemini-1.5-flash,10,8,0.656,0.552,0.53,53.27,1562,1809,600,0.00397,0,0
rag-eval-011578,2026-03-30T10:27:00+00:00,terraform,v3,openai-gpt-4o-mini,10,10,0.814,0.737,0.705,84.04,661,1217,797,0.00639,0,1
rag-eval-011579,2026-03-30T10:38:00+00:00,security,v2,gemini-1.5-pro,10,8,0.938,0.937,1,100,1448,1192,578,0.00555,0,1
rag-eval-011580,2026-03-30T10:49:00+00:00,gke,v3,gemini-1.5-pro,3,2,0.923,0.932,1,91.23,1085,930,407,0.00282,0,1
rag-eval-011581,2026-03-30T11:00:00+00:00,monitoring,v2,gemini-1.5-pro,10,9,0.629,0.716,0.823,82.11,1977,1125,719,0.00223,0,0
rag-eval-011582,2026-03-30T11:11:00+00:00,gke,v1,openai-gpt-4o-mini,5,4,0.739,0.837,0.892,59.35,1396,851,397,0.00287,0,1
rag-eval-011583,2026-03-30T11:22:00+00:00,terraform,v3,openai-gpt-4o-mini,10,8,0.859,1,0.974,100,1578,1230,563,0.0037,0,1
rag-eval-011584,2026-03-30T11:33:00+00:00,terraform,v2,claude-haiku,3,1,0.677,0.5,0.41,38.81,1412,1036,391,0.00136,1,0
rag-eval-011585,2026-03-30T11:44:00+00:00,security,v1,openai-gpt-4o-mini,10,7,0.535,0.304,0.282,26.73,1490,1347,934,0.0073,1,0
rag-eval-011586,2026-03-30T11:55:00+00:00,cloud-run,v2,openai-gpt-4o-mini,3,3,0.681,0.68,0.58,74.61,1613,576,227,0.00146,0,1
rag-eval-011587,2026-03-30T12:06:00+00:00,security,v2,openai-gpt-4o-mini,3,2,0.577,0.421,0.445,39.37,1090,661,282,0.00057,1,0
rag-eval-011588,2026-03-30T12:17:00+00:00,cloud-run,v1,gemini-1.5-flash,10,10,0.6,0.617,0.419,56.04,921,1253,646,0.00325,0,0
rag-eval-011589,2026-03-30T12:28:00+00:00,vertex-ai,v2,openai-gpt-4o-mini,10,8,0.784,0.687,0.552,66.44,1555,1094,564,0.00319,0,1
rag-eval-011590,2026-03-30T12:39:00+00:00,gke,v1,openai-gpt-4o-mini,5,5,0.777,0.865,0.886,61.35,1111,871,424,0.00146,0,1
rag-eval-011591,2026-03-30T12:50:00+00:00,bigquery,v2,claude-haiku,3,1,0.669,0.801,0.884,61.92,1267,1021,486,0.00358,0,1
rag-eval-011592,2026-03-30T13:01:00+00:00,monitoring,v1,claude-haiku,10,5,0.865,0.897,0.844,93.29,1479,1434,670,0.0069,0,1
rag-eval-011593,2026-03-30T13:12:00+00:00,monitoring,v1,gemini-1.5-pro,5,2,0.72,0.622,0.736,51.56,1340,1000,579,0.00377,0,0
rag-eval-011594,2026-03-30T13:23:00+00:00,terraform,v2,openai-gpt-4o-mini,8,7,0.83,1,0.844,100,1307,1036,668,0.00304,0,1
rag-eval-011595,2026-03-30T13:34:00+00:00,security,v3,gemini-1.5-pro,5,4,0.464,0.377,0.394,26.69,1244,835,522,0.00261,1,0
rag-eval-011596,2026-03-30T13:45:00+00:00,vertex-ai,v1,gemini-1.5-pro,10,8,0.879,0.772,0.828,74.25,1270,1556,727,0.00099,0,1
rag-eval-011597,2026-03-30T13:56:00+00:00,cloud-run,v2,gemini-1.5-pro,5,4,0.825,0.858,1,92.98,1098,551,350,0.00109,0,1
rag-eval-011598,2026-03-30T14:07:00+00:00,vertex-ai,v2,openai-gpt-4o-mini,10,7,0.639,0.619,0.665,66.51,1042,1664,509,0.00338,0,0
rag-eval-011599,2026-03-30T14:18:00+00:00,gke,v1,openai-gpt-4o-mini,10,7,0.59,0.537,0.489,39.46,1000,1511,519,0.00159,1,0
rag-eval-011600,2026-03-30T14:29:00+00:00,security,v1,openai-gpt-4o-mini,5,4,0.794,0.735,0.661,50.33,1392,922,397,0.00175,0,1
rag-eval-011601,2026-03-30T14:40:00+00:00,monitoring,v2,claude-haiku,8,5,0.445,0.559,0.498,80.02,1635,1922,860,0.00549,1,0
rag-eval-011602,2026-03-30T14:51:00+00:00,monitoring,v2,gemini-1.5-flash,8,7,0.596,0.566,0.705,44.78,1267,931,645,0.00448,0,0
rag-eval-011603,2026-03-30T15:02:00+00:00,security,v1,claude-haiku,3,1,1,0.698,0.772,75.49,904,856,303,0.00156,0,1
rag-eval-011604,2026-03-30T15:13:00+00:00,security,v3,gemini-1.5-pro,10,8,0.404,0.238,0.393,29.58,1111,1452,803,0.00154,1,0
rag-eval-011605,2026-03-30T15:24:00+00:00,cloud-run,v2,openai-gpt-4o-mini,10,9,0.738,0.832,0.559,64.57,1451,1145,473,0.0061,0,1
rag-eval-011606,2026-03-30T15:35:00+00:00,security,v2,openai-gpt-4o-mini,3,1,0.841,0.919,0.804,98.42,960,921,473,0.00467,0,1
rag-eval-011607,2026-03-30T15:46:00+00:00,gke,v2,claude-haiku,5,3,0.816,0.905,0.982,93.71,1249,1295,638,0.00412,0,1
rag-eval-011608,2026-03-30T15:57:00+00:00,terraform,v3,gemini-1.5-flash,10,8,0.838,0.747,0.747,77.37,1331,1043,709,0.00122,0,1
rag-eval-011609,2026-03-30T16:08:00+00:00,security,v1,claude-haiku,3,3,0.698,0.83,0.584,83.02,793,668,292,0.00362,0,1
rag-eval-011610,2026-03-30T16:19:00+00:00,terraform,v2,openai-gpt-4o-mini,3,1,0.882,0.907,0.939,94.61,915,795,294,0.00041,0,1
rag-eval-011611,2026-03-30T16:30:00+00:00,cloud-run,v3,gemini-1.5-pro,5,1,0.836,0.478,0.584,45.21,1312,773,546,0.00125,1,0
rag-eval-011612,2026-03-30T16:41:00+00:00,gke,v3,gemini-1.5-flash,5,4,0.718,0.647,0.52,57.17,1240,817,419,0.00321,0,0
rag-eval-011613,2026-03-30T16:52:00+00:00,gke,v2,gemini-1.5-flash,3,1,0.86,0.831,0.885,68.19,504,867,415,0.00026,0,1
rag-eval-011614,2026-03-30T17:03:00+00:00,security,v1,claude-haiku,8,6,0.773,0.877,0.82,85.46,1556,1148,496,0.00483,0,1
rag-eval-011615,2026-03-30T17:14:00+00:00,vertex-ai,v3,gemini-1.5-flash,3,1,0.671,0.88,0.764,84.11,933,645,298,0.00252,0,1
rag-eval-011616,2026-03-30T17:25:00+00:00,vertex-ai,v2,gemini-1.5-pro,10,8,0.41,0.357,0.435,24.78,1198,1321,846,0.00312,1,0
rag-eval-011617,2026-03-30T17:36:00+00:00,terraform,v1,gemini-1.5-flash,8,8,0.691,0.967,1,87.18,1414,1000,740,0.00197,0,1
rag-eval-011618,2026-03-30T17:47:00+00:00,terraform,v1,openai-gpt-4o-mini,10,11,0.763,0.97,0.783,100,1572,1211,609,0.00356,1,0
rag-eval-011619,2026-03-30T17:58:00+00:00,vertex-ai,v3,gemini-1.5-flash,5,5,0.561,0.839,0.706,100,992,1386,651,0.00276,0,1
rag-eval-011620,2026-03-30T18:09:00+00:00,bigquery,v1,gemini-1.5-flash,3,2,0.98,1,0.953,100,1003,727,335,0.00029,1,0
rag-eval-011621,2026-03-30T18:20:00+00:00,security,v1,claude-haiku,10,11,0.767,0.813,0.86,82.42,1699,1781,664,0.00219,0,1
rag-eval-011622,2026-03-30T18:31:00+00:00,vertex-ai,v1,claude-haiku,8,6,0.824,0.938,0.916,93.06,1413,1060,657,0.00384,0,1
rag-eval-011623,2026-03-30T18:42:00+00:00,cloud-run,v2,gemini-1.5-flash,8,6,0.595,0.493,0.35,57.88,1557,998,522,0.00267,1,0
rag-eval-011624,2026-03-30T18:53:00+00:00,vertex-ai,v1,gemini-1.5-flash,5,3,0.698,0.585,0.592,66.68,816,1143,365,0.00192,0,0
rag-eval-011625,2026-03-30T19:04:00+00:00,gke,v3,claude-haiku,8,6,0.601,0.8,0.722,74.55,1135,1403,857,0.0065,0,1
rag-eval-011626,2026-03-30T19:15:00+00:00,terraform,v2,claude-haiku,5,4,0.628,0.523,0.572,44.46,620,862,291,0.00385,1,0
rag-eval-011627,2026-03-30T19:26:00+00:00,vertex-ai,v3,openai-gpt-4o-mini,10,7,0.923,0.874,0.948,88.53,990,1076,407,0.00339,0,1
rag-eval-011628,2026-03-30T19:37:00+00:00,cloud-run,v2,gemini-1.5-flash,3,2,0.891,0.736,0.859,73.78,1090,764,380,0.00064,0,1
rag-eval-011629,2026-03-30T19:48:00+00:00,security,v2,gemini-1.5-flash,3,2,1,1,1,98.01,974,617,314,0.00345,0,1
rag-eval-011630,2026-03-30T19:59:00+00:00,gke,v3,claude-haiku,3,2,0.484,0.631,0.718,54.91,1243,1176,331,0.00092,0,0
rag-eval-011631,2026-03-30T20:10:00+00:00,bigquery,v1,openai-gpt-4o-mini,5,2,0.548,0.471,0.425,28.3,1111,953,380,0.00042,1,0
rag-eval-011632,2026-03-30T20:21:00+00:00,security,v1,claude-haiku,8,7,0.843,0.984,0.9,100,1702,1264,595,0.00056,0,1
rag-eval-011633,2026-03-30T20:32:00+00:00,security,v3,openai-gpt-4o-mini,10,8,0.905,0.854,0.874,87.79,1666,1256,590,0.0016,0,1
rag-eval-011634,2026-03-30T20:43:00+00:00,security,v2,gemini-1.5-pro,10,8,0.687,0.683,0.697,61.94,1863,1177,432,0.00335,0,0
rag-eval-011635,2026-03-30T20:54:00+00:00,terraform,v1,gemini-1.5-pro,8,4,1,1,0.969,100,1622,1218,506,0.00046,0,1
rag-eval-011636,2026-03-30T21:05:00+00:00,vertex-ai,v3,claude-haiku,10,10,0.613,0.623,0.585,53.95,1687,1173,737,0.00587,0,0
rag-eval-011637,2026-03-30T21:16:00+00:00,gke,v3,gemini-1.5-flash,5,4,0.483,0.603,0.635,79.88,1365,1053,341,0.00197,0,0
rag-eval-011638,2026-03-30T21:27:00+00:00,vertex-ai,v3,gemini-1.5-flash,5,1,0.819,0.847,0.892,90.65,1177,850,511,0.00363,0,1
rag-eval-011639,2026-03-30T21:38:00+00:00,gke,v3,gemini-1.5-flash,8,8,0.597,0.361,0.493,64.48,1236,1106,721,0.00454,1,0
rag-eval-011640,2026-03-30T21:49:00+00:00,gke,v1,openai-gpt-4o-mini,3,2,0.951,1,1,100,1353,832,290,0.0019,0,1
rag-eval-011641,2026-03-30T22:00:00+00:00,vertex-ai,v1,openai-gpt-4o-mini,10,7,0.633,0.687,0.661,61.76,1306,1115,760,0.0031,0,1
rag-eval-011642,2026-03-30T22:11:00+00:00,cloud-run,v1,gemini-1.5-pro,5,5,0.961,1,1,96.15,659,1247,493,0.00211,0,1
rag-eval-011643,2026-03-30T22:22:00+00:00,cloud-run,v1,openai-gpt-4o-mini,5,3,0.743,0.855,0.949,95.85,1260,861,340,0.00116,0,1
rag-eval-011644,2026-03-30T22:33:00+00:00,monitoring,v3,gemini-1.5-pro,8,7,0.815,1,1,98.7,1302,1036,688,0.00259,0,1
rag-eval-011645,2026-03-30T22:44:00+00:00,monitoring,v3,gemini-1.5-pro,5,4,0.757,0.896,0.848,71.23,1656,942,307,0.00065,0,1
rag-eval-011646,2026-03-30T22:55:00+00:00,security,v2,gemini-1.5-flash,10,8,0.812,0.488,0.391,61.36,1327,885,468,0.0026,1,0
rag-eval-011647,2026-03-30T23:06:00+00:00,vertex-ai,v1,gemini-1.5-flash,8,5,0.944,0.839,0.941,92.6,1418,1097,606,0.00101,0,1
rag-eval-011648,2026-03-30T23:17:00+00:00,bigquery,v2,openai-gpt-4o-mini,3,2,0.425,0.165,0.149,21.11,1572,498,185,0.00161,1,0
